sample,label,weight
Hemo_predi/Data_pk/pc6/8DL49zs_both_/723.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4686.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4777.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/15997.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19485.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2335.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12756.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19694.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14783.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/6249.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3378.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3588.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13722.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4584.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3382.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10051.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13156.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8865.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/20186.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/6968.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/614.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8997.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/6967.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16269.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19911.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19153.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1506.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3008.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10645.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4213.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16494.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16894.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4198.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1493.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/15978.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4652.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4226.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16469.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10212.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16349.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/20179.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1889.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/6168.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1891.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/477.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3791.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7920.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10836.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4288.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12164.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12208.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5085.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19354.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5235.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/15921.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5447.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1472.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19291.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7965.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2292.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4451.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1002.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10754.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1416.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7167.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2402.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8440.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10592.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/499.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7929.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10641.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3783.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3396.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/15.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11820.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7827.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10752.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/998.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13910.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16162.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3754.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8438.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12924.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4365.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8268.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/112.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/17987.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5226.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1469.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/700.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1031.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1525.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2712.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7670.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3929.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14300.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10611.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10175.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5853.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8899.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4364.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12573.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14301.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10605.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19555.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/17200.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4932.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10604.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12526.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3838.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19557.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11380.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14217.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10105.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13505.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/6983.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4393.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19119.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2001.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13515.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19520.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2189.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/20010.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/6706.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8806.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1428.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/17304.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10706.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7820.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/6984.pickle,1,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1564.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14229.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14227.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8496.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4661.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/17007.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14190.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/847.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8490.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3468.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11550.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3259.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/17010.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8344.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1017.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16812.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1014.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16805.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16796.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1584.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8492.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4621.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16995.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4669.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13995.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14207.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/17335.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2533.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14274.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19073.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/18522.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13692.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/653.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16918.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4775.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5280.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16146.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/717.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4778.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5273.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/9339.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/655.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2024.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13450.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/18523.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19008.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16336.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13449.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/15521.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8998.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/18465.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12604.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12118.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1948.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10694.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/20293.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13687.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8081.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/17292.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1947.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/18830.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/9741.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16997.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16428.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13691.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13016.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12601.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5457.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11932.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/9906.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1133.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16887.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13010.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13014.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16901.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1546.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14404.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13019.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1507.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/9895.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2594.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13415.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4478.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1105.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8821.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1484.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5909.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1012.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2573.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5913.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/18687.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1781.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4155.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5359.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2002.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12428.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2604.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14123.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11170.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5160.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8764.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14151.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16433.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2013.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4156.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11169.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10648.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11184.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8999.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/9680.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13047.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14314.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4974.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/14273.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10975.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19015.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11367.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1269.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1405.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8198.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11366.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8608.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/9678.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11742.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7633.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7632.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2359.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/18436.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19781.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10386.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11734.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1545.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/17054.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1505.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1499.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12923.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7634.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/17056.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7587.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10223.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3905.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/10958.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4122.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16004.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3904.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16003.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3109.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/9877.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/13027.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/55.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5211.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16593.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5055.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/2360.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1684.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16651.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7653.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/11258.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12641.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/15520.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/5458.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/16581.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19631.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/7383.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/1825.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/19398.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8032.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/3075.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/12896.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8586.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/4170.pickle,0,1.0
Hemo_predi/Data_pk/pc6/8DL49zs_both_/8236.pickle,0,1.0
